,numClaims,numSales,dollarPerClaim,dollarPerSale,claimRatio,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,Claims,Pred,Score,Index
4106,0.17619006105746052,-0.041758792844886934,-0.4527528173369046,-0.3401876397356961,-0.07669566069023562,0.5943327997743714,2.303401109942649,-0.11105374764168546,0.8830879289836332,1,1,0.6053230082366671,val
1273,-0.23382897440824527,-0.041758792844886934,-0.4688007193081603,-0.2861433209331389,-0.08063681728539081,0.37270513094982366,-0.4411195977155063,2.1473424921604383,0.5491199134219983,0,0,0.5984728745083403,val
19759,-0.23382897440824527,-0.041758792844886934,-0.4130800925010036,-0.3514457218789983,-0.06849060550892896,0.29677713329696936,-0.4411195977155063,-0.9531675997712908,0.07518000898526632,1,1,0.6115562687106469,val
30396,-0.23382897440824527,-0.041758792844886934,-0.35126812754715475,-0.34902878258446135,-0.06192194582523978,0.8056999283755604,-0.4411195977155063,-0.9531675997712908,0.5736763851544714,0,1,0.6086634976101455,val
4696,-0.23382897440824527,-0.041758792844886934,-0.09631240877318276,-0.15342559658123062,-0.07776718391576506,-0.3270637122832389,-0.4411195977155063,-0.6469443808150707,0.5073739114767939,1,1,0.6101309905266631,val
7282,-0.23382897440824527,-2.9494828335970213,-0.06127703699918675,-0.35411529646334966,0.14919932990968815,0.04847205989168912,-0.4411195977155063,-0.9531675997712908,0.1341155411432019,1,0,0.5039977434712285,val
29974,-0.23382897440824527,-0.041758792844886934,-0.06597311375766042,-0.3255259359765461,-0.061058606695428015,-0.34758479272995624,-0.4411195977155063,-0.6469443808150707,0.08009130333176095,0,1,0.6101617795736127,val
3239,0.17619006105746052,-0.041758792844886934,-0.19851503933290243,1.4491760093190436,-0.0803210783332007,0.1018268690531543,-0.4411195977155063,0.11861366657547963,0.5810433266742133,1,1,0.7060371634924486,val
31726,-0.23382897440824527,-2.9494828335970213,-0.4235694793063128,-0.35675760737101,-0.027635129183189243,1.5444588244573858,-0.0684069090211889,2.109064589790911,1.214600297372021,1,0,0.48306904216215163,val
11449,-0.23382897440824527,0.5397860153055399,-0.4378382937334663,-0.34197377768347864,-0.07752646310848997,2.1682996700375945,2.235635166543682,-0.9148896974017633,-2.7807376535013617,1,0,0.5722601791937534,val
9611,-0.23382897440824527,-0.6233036009953138,-0.14126368632487493,-0.34877102287189893,-0.026151746725815044,-0.09517550323533251,-0.4411195977155063,0.08033576420595212,0.8315193383454396,1,1,0.6058169093010587,val
26598,-0.23382897440824527,-0.041758792844886934,-0.4473929829775114,0.2263755206096076,-0.08074841501633975,1.0806824063615732,-0.4411195977155063,1.994230882682328,0.9665799328740419,1,1,0.600287199107267,val
6844,-0.23382897440824527,0.5397860153055399,-0.2598483748100958,0.13848115068966754,-0.08017393671529063,-0.7518500775302885,-0.4411195977155063,-0.9531675997712908,0.12920424679670728,1,1,0.6098717864979063,val
12564,0.17619006105746052,-0.041758792844886934,-0.27731638360542893,-0.30750955164754984,-0.06817918929974588,-1.3921077874678707,0.6092525249684791,-0.9531675997712908,0.4950956756105573,1,1,0.6093869953100546,val
16338,-0.23382897440824527,-0.041758792844886934,0.09998764555462634,-0.3368395191759694,-0.0396076706518956,-0.8298301832278147,-0.4411195977155063,0.08033576420595212,0.06781306746552437,1,1,0.6072294316616478,val
5090,-0.23382897440824527,-0.041758792844886934,-0.012663737878628015,-0.30248602260416735,-0.06742462688409033,0.18185908279535207,-0.4411195977155063,0.11861366657547963,0.06290177311902974,1,1,0.6075201897599473,val
13612,-0.23382897440824527,1.1213308234559667,-0.445785481210424,-0.34753148420112406,-0.07733876774809592,2.2975824768519137,2.5066989401395494,0.9224496163355574,1.8579798567628176,1,0,0.5586183323974601,val
15363,-0.23382897440824527,-0.041758792844886934,-0.3690228716887745,-0.10980735901910742,-0.08011295702626071,-0.42351279038281053,-0.4411195977155063,0.08033576420595212,-0.12127176487451893,1,1,0.6088643976587894,val
16074,-0.23382897440824527,-0.041758792844886934,-0.28624567891656977,-0.18734851056682994,-0.07899281478223992,0.0854100046957804,-0.4411195977155063,-0.9531675997712908,-0.08198141010256188,1,1,0.6098248502281063,val
25877,-0.23382897440824527,-0.041758792844886934,-0.20252927906070226,-0.3488916871113201,-0.040153257258639566,0.019742547266284795,-0.4411195977155063,0.08033576420595212,0.1537607185291804,1,1,0.6093496980593065,val
25661,0.17619006105746052,-0.041758792844886934,-0.07669956226260466,-0.3432696554510527,-0.0017839107368553544,-0.2367709583176824,-0.4411195977155063,0.08033576420595212,0.5245634416895251,1,1,0.6144520135595432,val
16508,-0.23382897440824527,-0.041758792844886934,-0.35098817198702603,-0.30410121131842854,-0.07707762539235694,-0.11159236759270642,-0.4411195977155063,-0.9531675997712908,-0.07215882140957262,1,1,0.611254380079131,val
12138,-0.23382897440824527,2.2844204397568206,-0.44587579223386337,1.7290681585678487,-0.0808159572629118,2.250383991824464,2.5066989401395494,0.88417171396603,-2.891241776297491,1,1,0.6426052187775443,val
28570,0.17619006105746052,1.1213308234559667,-0.3942822879050324,0.9689679124623789,-0.08066031219569586,-0.2141977698262933,-0.4411195977155063,0.08033576420595212,0.7750394533607513,1,1,0.6498620430803034,val
23546,-0.23382897440824527,-0.041758792844886934,-0.008328918993964984,-0.2755456713975935,-0.07161016262306472,-0.16084296066482812,-0.4411195977155063,0.08033576420595212,0.07518000898526632,1,1,0.608061622093822,val
30907,0.17619006105746052,-3.531027641747448,-0.3239586941614899,-0.3555328578508639,0.19676168917817444,-1.4516189207633512,0.6092525249684791,-0.9531675997712908,0.578587679500966,1,0,0.45622768757790694,val
21308,-0.23382897440824527,-0.041758792844886934,0.12260556337941558,-0.28138320656822585,-0.0681619027450982,-0.32090738814922365,-0.4411195977155063,-0.9531675997712908,0.03588965421330927,1,1,0.6099684829083474,val
13859,-0.23382897440824527,-0.041758792844886934,-0.10332488490882319,-0.33308798920230986,-0.057825637999054005,0.9985980845747037,-0.0684069090211889,2.109064589790911,-2.549906819216114,0,0,0.5876459119340901,val
21795,-0.23382897440824527,0.5397860153055399,0.3748700515500414,2.9775322743781176,-0.08044792253741045,-0.3783664134000323,-0.4411195977155063,0.11861366657547963,-0.16792906116621795,1,1,0.8798487891994827,val
22314,-0.23382897440824527,-0.041758792844886934,-0.14601843854973118,-0.22453907419829627,-0.07676829774970127,0.2208491356441151,-0.4411195977155063,0.08033576420595212,0.445982732145611,1,1,0.6079162333662177,val
4728,-0.23382897440824527,-0.041758792844886934,-0.3493580881578122,0.04181362433152186,-0.08030359110462051,-0.8934455326126385,-0.4411195977155063,-0.9531675997712908,0.07272436181201901,0,1,0.6107349719257581,val
15118,-0.23382897440824527,-1.7863932172961674,-0.3420385510974647,-0.34464663385357613,-0.06004598825002382,0.9985980845747037,-0.0684069090211889,2.109064589790911,-2.734080357209663,1,0,0.5501546657772356,val
16918,-0.23382897440824527,-0.041758792844886934,-0.3148555634796548,-0.3464737522681494,-0.06102712609041213,-0.7415895373069299,-0.4411195977155063,0.08033576420595212,-0.12127176487451893,1,1,0.6084879321628622,val
15556,-0.23382897440824527,-0.041758792844886934,-0.47093201080051605,-0.0701276366857887,-0.08079589451260309,-0.17725982502220203,-0.4411195977155063,0.08033576420595212,0.5147408529965358,1,1,0.6113809162763163,val
25888,-0.23382897440824527,-0.041758792844886934,-0.4146017962120636,-0.3293946067588824,-0.07742768772893555,-0.7518500775302885,-0.4411195977155063,-0.9531675997712908,-0.0697031742363253,1,1,0.6108829190620552,val
17567,-0.23382897440824527,1.1213308234559667,-0.2922105816304468,-0.3167987184288014,-0.07490710404375392,1.0560571098255123,-0.4411195977155063,1.994230882682328,2.0446090419296135,1,0,0.5823789856433342,val
29689,-0.23382897440824527,-0.041758792844886934,-0.44574935680104827,-0.26801766655927256,-0.08025952871968184,2.1354659413228467,1.185263043859697,2.223898296899493,-0.7302722638398532,1,0,0.5694693569393533,val
28926,0.17619006105746052,-0.041758792844886934,-0.4567738247933158,-0.34516768608593107,-0.0762120611110456,2.2975824768519137,2.5066989401395494,0.9224496163355574,1.8579798567628176,1,0,0.5777802575411473,val
19903,-0.23382897440824527,-0.6233036009953138,-0.0067846159957119295,-0.3554316003947365,0.10415115503480855,-0.2757610111664454,-0.4411195977155063,-0.9531675997712908,-0.0697031742363253,1,1,0.60480133670665,val
22584,-0.23382897440824527,0.5397860153055399,0.16467595545603228,-0.24720593146712413,-0.07223731293120968,-1.1130210933925144,-0.4411195977155063,0.08033576420595212,0.1365711883164492,0,1,0.6017594492703287,val
2004,-0.23382897440824527,-0.041758792844886934,-0.45656385640071256,1.8143790692047657,-0.08081791162094738,-0.14442609630745423,-0.4411195977155063,-0.9531675997712908,0.8560758100779127,1,1,0.7472699001734024,val
31354,-0.23382897440824527,0.5397860153055399,-0.29695632170053216,-0.24356979576541013,-0.07849178137175074,-0.17725982502220203,-0.4411195977155063,0.08033576420595212,-0.0697031742363253,1,1,0.6055959733764185,val
11128,-0.23382897440824527,-0.041758792844886934,-0.3618568582007539,0.8602694201771968,-0.08067631990476504,-0.4132522501594519,-0.4411195977155063,0.11861366657547963,0.578587679500966,1,1,0.6491659792798662,val
2989,0.5862090965231663,1.1213308234559667,1.1734811819634636,-0.10204575238687325,-0.054241887367730245,0.03821151966833043,-0.4411195977155063,0.11861366657547963,0.045712242906298536,1,1,0.6742380992593935,val
21255,-0.23382897440824527,-0.041758792844886934,0.32378678813982953,-0.15392694426232448,-0.07437231884549578,-0.49944078803566483,-0.4411195977155063,0.08033576420595212,-0.005856347731895097,0,1,0.6081846640178677,val
17863,0.9962281319888721,-0.6233036009953138,-0.17885930929687047,-0.3475312891484921,0.09433153743689546,-0.7190163488155408,-0.4411195977155063,-0.9531675997712908,0.578587679500966,1,1,0.7752168248751464,val
2340,0.17619006105746052,-0.041758792844886934,-0.3179102567653182,2.6319749544565645,-0.08065652628196458,0.11413951732118473,-0.4411195977155063,-0.9531675997712908,0.05307918442604048,1,1,0.8465026619976709,val
3810,-0.23382897440824527,0.5397860153055399,-0.442927201912568,-0.31225960158036425,-0.07974003727226202,1.1442977557463971,-0.4411195977155063,-0.9531675997712908,0.5613981492882348,1,1,0.6024743553625799,val
1531,-0.23382897440824527,-3.531027641747448,0.4272312219706932,-0.32482551913964935,0.025688540697226342,0.8262210088222777,-0.4411195977155063,1.917675077943273,0.7946846307467298,1,0,0.4462691099992538,val
15442,-0.23382897440824527,-1.2048484091457405,0.2353968970326281,-0.35901668120793934,1.2461019349592994,1.9179424885876422,2.642230826937483,2.109064589790911,1.339838303207634,1,0,0.4475503897383009,val
28477,-0.23382897440824527,1.1213308234559667,-0.3909860096172821,0.9689679124623789,-0.08074370818899076,-1.3695345989764816,-0.4411195977155063,-0.9531675997712908,0.06290177311902974,0,1,0.640358803501589,val
10966,-0.23382897440824527,0.5397860153055399,0.36560434380094897,0.3046421726208463,-0.0789167661566412,-0.3783664134000323,-0.4411195977155063,0.11861366657547963,0.045712242906298536,1,1,0.6142513351106026,val
14773,-0.23382897440824527,1.7028756316063935,-0.45500602655777017,0.37893330034058076,-0.08079492093121451,2.420708959532218,1.0497311570617633,2.070786687421383,-1.8156683144151669,0,0,0.5417796057159991,val
10367,0.5862090965231663,-0.041758792844886934,-0.1919586186501553,-0.30403312390606946,-0.055438514081549005,0.03821151966833043,-0.4411195977155063,0.11861366657547963,0.1955067204743848,1,1,0.6751477628583914,val
32210,-0.23382897440824527,-0.041758792844886934,-0.18214202112227837,-0.33268209871889787,-0.06293975950297553,1.1401935396570535,-0.4411195977155063,-0.9531675997712908,0.718559568376063,1,1,0.6043562649580276,val
225,-0.23382897440824527,-0.041758792844886934,-0.3971992633393507,-0.2150184740882589,-0.07991304668901286,1.6819500634503923,1.3207949306576305,-0.1876095523807405,-0.6050342580042402,1,0,0.5898075628789309,val
26830,-0.23382897440824527,-0.041758792844886934,-0.39863065947198467,-0.3388458617571894,-0.07466789810986084,1.4603223946258446,-0.4411195977155063,-0.9531675997712908,0.8315193383454396,1,1,0.6018824224819184,val
12655,-0.23382897440824527,-0.041758792844886934,-0.30469580588112594,0.2447353598547218,-0.08035875370047987,-1.4700878931653967,-0.4411195977155063,-0.9531675997712908,0.050623537252793165,1,1,0.6105036288370645,val
8294,-0.23382897440824527,-0.041758792844886934,2.1741224986527756,0.4727576851926918,-0.07554034573009559,-0.5568998132864735,-0.4411195977155063,0.08033576420595212,0.49264002843731,1,1,0.6702084778529023,val
31460,-0.23382897440824527,-0.041758792844886934,-0.45500602655777017,-0.3518220455042405,-0.07631913571734288,2.420708959532218,1.0497311570617633,2.070786687421383,-1.646228659461102,1,0,0.5648295539294222,val
27896,0.5862090965231663,1.7028756316063935,-0.25751387762977046,0.38551700485373186,-0.07970157008078116,-0.4317212225614975,-0.4411195977155063,-0.9531675997712908,0.050623537252793165,1,1,0.657236851925515,val
4048,-0.23382897440824527,-0.041758792844886934,0.28641241770147385,-0.33782356126485347,-0.023895338193619945,-1.0186241233376145,-0.4411195977155063,-0.9531675997712908,0.09728083354449216,1,1,0.6086951705674141,val
29190,-0.23382897440824527,-0.6233036009953138,-0.4324197563475842,-0.3477379443779488,-0.0741040040806574,-0.8134133188704408,-0.4411195977155063,-0.9531675997712908,0.8315193383454396,1,1,0.6079237411833165,val
1463,0.17619006105746052,-0.041758792844886934,0.15249328605267476,-0.033663826677802954,-0.07441608491331418,1.2735805625607166,-0.4411195977155063,-0.9531675997712908,0.9076444007161063,0,1,0.6073980349908701,val
21015,-0.23382897440824527,-0.041758792844886934,-0.46394661289997424,-0.31284899729625326,-0.08035477337131815,-0.2141977698262933,-0.4411195977155063,0.08033576420595212,0.7750394533607513,1,1,0.6121068786759294,val
6240,-0.23382897440824527,-0.041758792844886934,0.6830764293965036,-0.11261078964248782,-0.07303738740151855,-1.3531177346191077,-0.4411195977155063,0.11861366657547963,0.12429295245021263,0,1,0.606935933076158,val
14843,0.17619006105746052,0.5397860153055399,-0.03436495144657527,0.7945221377977159,-0.07967356616363834,-0.20188512155826288,-0.4411195977155063,-0.9531675997712908,0.6203336814461704,1,1,0.6467554960897861,val
26883,0.17619006105746052,-0.041758792844886934,-0.05451968476786923,-0.18052854054100126,-0.0730010099693127,0.5676553951936387,2.303401109942649,-0.11105374764168546,-2.805294125233835,0,0,0.5969885739745806,val
25892,-0.23382897440824527,-2.3679380254465943,-0.41904500210490714,-0.35578401802264,-0.04354242320239947,-1.2320433599834753,-0.4411195977155063,-0.9531675997712908,0.8536201629046654,1,0,0.542716461866321,val
7545,-0.23382897440824527,-0.041758792844886934,-0.07817835488810451,-0.3301321772211233,-0.058698828222182566,-1.250512332385521,-0.4411195977155063,-0.6469443808150707,0.05307918442604048,0,1,0.6057286067298421,val
2993,-0.23382897440824527,-0.6233036009953138,-0.26617000176029154,-0.34050634637386523,-0.060934862154181535,-1.6342565367391357,-0.4411195977155063,2.1473424921604383,-1.4841559460267792,0,0,0.58220513025134,val
19538,-0.23382897440824527,-0.041758792844886934,-0.38004056161739075,-0.3201042062047158,-0.07678266567246567,2.2934782607625706,2.5066989401395494,0.88417171396603,-0.07461446858281993,0,0,0.568126419197955,val
15672,0.17619006105746052,-0.041758792844886934,0.4289945175738667,-0.33916143194903586,0.06291649333200852,-0.7887880223343798,-0.4411195977155063,0.08033576420595212,-0.06724752706307799,1,1,0.613149160530939,val
18470,-0.23382897440824527,-0.041758792844886934,0.08665808988633505,-0.2340603203226507,-0.0733925949807241,-0.9201229371933711,-0.4411195977155063,-0.9531675997712908,0.10955906941072874,0,1,0.607658087555231,val
20888,-0.23382897440824527,-0.041758792844886934,0.0771891539131445,-0.2738280067117403,-0.07014618902880962,-0.2757610111664454,-0.4411195977155063,-0.9531675997712908,-0.0697031742363253,1,1,0.6096729667040138,val
10381,-0.23382897440824527,-0.041758792844886934,-0.17755433826201167,-0.08168759476574955,-0.079042433271041,-1.5993706999797164,0.3043057796731285,2.1473424921604383,-2.984556368880889,1,0,0.5840845272410852,val
6438,0.17619006105746052,-0.041758792844886934,-0.41580291387623375,-0.11896008674434201,-0.07998223968470525,-1.2340954680281468,-0.4411195977155063,-0.9531675997712908,0.8806322818103859,1,1,0.6134365731925193,val
27470,-0.23382897440824527,-0.041758792844886934,-0.2187984232305579,3.024496096673895,-0.08070685207320046,-0.9221750452380428,-0.4411195977155063,-0.9531675997712908,0.5221077945162778,0,1,0.886204088722379,val
24168,-0.23382897440824527,-0.041758792844886934,-0.3041720122802176,-0.33901574791840217,-0.06718101906062349,-0.983738286578195,-0.4411195977155063,-0.9531675997712908,0.5368416775557616,1,1,0.6100027592990581,val
3361,-0.23382897440824527,-0.041758792844886934,-0.4749733365146944,0.060495565691022817,-0.08082369580278782,-1.4146809759592598,-0.4411195977155063,-0.9531675997712908,0.578587679500966,1,1,0.608979520140976,val
21706,-0.23382897440824527,0.5397860153055399,0.18328867326789886,2.9775322743781176,-0.08053468579036648,-0.02129961362714996,-0.4411195977155063,0.08033576420595212,0.1316598939699546,0,1,0.8796489122569537,val
9470,0.17619006105746052,-0.041758792844886934,-0.37344800504189024,-0.34985045037909634,-0.04716035707518336,-1.5254948103715338,-0.4411195977155063,-0.9531675997712908,0.12674859962345994,1,1,0.6099153614350905,val
19897,0.9962281319888721,-0.041758792844886934,-0.32921355207586145,-0.3302129851859313,-0.04785561933829265,-1.0104156911589275,-0.4411195977155063,-0.9531675997712908,0.06781306746552437,0,1,0.7779275429409545,val
12153,-0.23382897440824527,-0.041758792844886934,0.19399930227180806,-0.27719503021213987,-0.06737053668116258,0.7646577674821255,-0.4411195977155063,0.08033576420595212,0.5491199134219983,0,1,0.6052312762724742,val
384,-0.23382897440824527,-2.3679380254465943,0.27558438264458684,-0.3435410064310132,0.04495534933771413,1.2202257533992513,-0.4411195977155063,1.917675077943273,-0.40121554262471293,1,0,0.5218783671599415,val
27570,2.2262852383859895,-0.041758792844886934,-0.22244691278721496,3.024496096673895,-0.07995664909480843,-0.2901257674791476,-0.4411195977155063,-0.9531675997712908,0.050623537252793165,1,1,0.9973487763852831,val
5340,0.17619006105746052,0.5397860153055399,0.11754370888969279,-0.3436330272978169,0.0282005972108893,-1.100708445124484,-0.4411195977155063,-0.9531675997712908,-1.481700298853532,0,1,0.6066766702457942,val
17323,0.17619006105746052,-0.041758792844886934,-0.38552456803586643,-0.3001304016154484,-0.07573248509574525,-0.0028306412251043207,-0.4411195977155063,-0.9531675997712908,-0.0844370572758092,1,1,0.616030285510252,val
13770,-0.23382897440824527,-0.041758792844886934,-0.40763897649800834,-0.3372753947103942,-0.07574681458027593,1.0478486776468254,0.40595469477157875,1.994230882682328,-0.3840260124119817,1,0,0.5917602070915275,val
20308,0.17619006105746052,1.7028756316063935,-0.3634666164515473,-0.10986890994769513,-0.0796676506452093,0.7667098755267974,-0.4411195977155063,-0.9531675997712908,1.5633021959731397,1,0,0.5821761805171808,val
10372,-0.23382897440824527,-0.041758792844886934,-0.17975787900374557,-0.08168759476574955,-0.07905559153010223,-1.0904479049011253,-0.4411195977155063,0.08033576420595212,0.06290177311902974,0,1,0.6051264289094318,val
22953,-0.23382897440824527,-0.041758792844886934,-0.08581399258803622,-0.34463958966709457,-0.03879232942685426,-0.5179097604377105,-0.4411195977155063,0.08033576420595212,-0.005856347731895097,1,1,0.6084591034643722,val
20859,0.17619006105746052,0.5397860153055399,0.03584800225009409,-0.24397271917911226,-0.06747199661318388,-0.9714256383101645,-0.4411195977155063,0.08033576420595212,0.7136482740295684,0,1,0.6083663572884462,val
14094,-0.23382897440824527,-0.041758792844886934,-0.4534662589195156,0.7396833047966023,-0.08079753024210169,0.5635511791042953,1.693507619351948,-0.11105374764168546,-2.7488142402491467,1,1,0.6297092888090021,val
11638,-0.23382897440824527,-0.041758792844886934,-0.4169182231493367,-0.27208001992392616,-0.07968860699923977,1.0724739741828861,-0.4411195977155063,1.994230882682328,-0.023045877944626307,1,0,0.5924048292229462,val
